132	2	4	4	65	2.37474013	-18.60048572	-14.84438171	-4.178171277	5.180743033	11.56256005	14.920749	20.29661393	17.96149105	11.82745052	1.920587	-7.980304851	-13.97188211
133	2	8	4	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
134	2	2	3	66	18.63910118	10.30396318	11.25154494	13.79378177	16.77427114	20.53939703	22.3658014	27.44141182	28.08156491	24.39358312	20.36402158	14.42552421	11.66175069
135	2	1	4	67	23.93947772	25.64698008	25.59199198	24.89007255	23.29142005	21.44177355	20.73345841	19.91343117	22.29840716	24.84595851	26.45465201	26.71599236	26.25657108
136	2	5	3	68	23.04112764	17.42322459	20.40902099	23.65428324	26.64240261	27.12546566	26.19728864	24.25545972	24.61736932	24.36013465	23.26676538	20.80769399	18.56113639
137	2	1	3	69	22.70484573	26.29973321	25.7909678	24.99342861	23.45875024	20.56475177	19.06295843	16.51140848	18.75182441	21.95184243	24.5791106	26.05505437	26.13490644
138	2	11	1	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
139	2	5	3	70	10.0559825	0.91830771	3.318187874	6.333561305	11.40185971	13.98059138	15.31499459	16.44875433	16.43027512	14.75285944	10.28143793	6.707775692	3.151598405
140	1	7	1	71	11.10041069	4.053596895	4.381729865	6.825417131	9.809034994	13.60526011	15.3288949	18.29454216	18.20472635	15.60712508	12.0530144	7.164736265	5.816370445
141	2	8	1	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
142	1	11	4	0	23.49495107	25.67671123	26.38588604	26.14053935	24.85144778	23.58044378	22.70159243	20.93698967	20.68617226	21.14352579	22.57937278	23.63708468	24.7071524
143	1	11	1	72	10.44712295	15.35088454	15.05400401	14.07109479	10.75968765	9.099809968	7.825313917	6.031568488	6.273006254	7.768155408	9.375563174	11.69588878	13.59980639
144	2	9	4	73	24.84468458	23.16665374	23.69383746	24.74591965	26.2508007	26.3017229	25.9155596	25.20039643	25.4094542	25.53618559	24.65699407	24.11422789	23.46770794
145	2	2	3	74	29.36098729	19.06432285	22.23530769	27.48419726	31.79008136	34.99785229	35.43155035	34.73187224	33.77727716	34.0610782	31.11099476	26.19226053	20.68610569
146	2	3	3	75	28.23717934	26.25679541	28.23808004	30.94238165	31.88920679	31.09791763	30.06009837	26.92096555	25.72104458	26.78210139	27.75963844	27.92721748	26.34339288
147	2	11	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
148	1	11	1	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
149	1	7	1	76	2.332045589	-6.228019084	-5.692108092	-4.181596353	-0.150226698	5.709199604	7.72809244	12.69082886	10.69130282	8.008245659	2.364659538	-2.184637945	-3.232395844
150	1	6	4	77	29.47560407	20.99466914	22.43225083	26.97729059	31.02072738	34.32592798	35.26911025	35.82355393	35.48276268	32.67997567	29.74945186	25.42623694	22.17432218
151	2	5	3	78	21.89684545	10.19568116	12.53097026	17.82901032	24.30536001	28.64534149	29.88491206	30.92975804	29.54500135	27.16728394	22.33084527	16.03116361	11.62721561
152	2	11	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
153	2	9	4	79	25.46613007	24.8317118	25.0406438	25.57052879	26.1549005	26.17868685	26.03084105	25.4828631	25.66281897	25.5978409	25.21251555	25.03438649	24.92474402
154	2	11	4	0	23.81038352	24.2779302	24.21337694	24.08759253	24.11342653	23.99005869	23.64929688	22.83181169	23.02648867	23.28903877	23.93157398	24.2666089	24.42501299
155	2	12	4	80	24.73829545	29.59261073	28.42000794	26.56387853	25.02896651	20.90978984	19.7109266	19.54002654	21.69799824	24.73298715	26.68679474	27.24520507	28.17433104
156	2	12	4	81	19.20415224	19.66572688	19.64560513	19.62896184	19.33734045	18.85758853	18.28014773	17.64353652	18.71668396	19.73257578	19.84673943	20.05889703	19.66651441
157	2	5	3	82	26.03680525	24.57040724	24.52310556	25.4129392	26.71812917	27.62113527	27.41631893	26.42187376	26.50483522	26.37182364	26.1301866	25.68699237	25.18876502
158	2	11	2	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
159	2	7	2	83	9.629557189	-1.783518167	0.566053846	4.214121644	9.678193053	14.22916105	16.43951423	18.58651053	19.32381963	14.94130115	10.00722604	4.832045937	1.832777659
160	1	7	1	84	15.23156313	8.678148137	9.285777942	10.57566269	12.79765749	16.37353439	18.05712368	22.03146847	23.13835408	20.95325464	17.17055181	11.73464387	9.96666405
161	1	8	3	0	26.23753634	24.8197762	24.64536669	24.75508354	25.36793785	26.20314907	26.58208797	27.29377374	27.57691135	27.72456034	27.23426549	26.45010138	25.73281756
162	1	6	4	85	28.49623065	19.46442104	19.51964044	23.07572717	27.32851668	32.47772046	33.98574888	36.14365798	35.92408841	34.19764324	30.73015655	25.70122686	21.40741939
163	2	1	2	0	24.52328828	26.81740306	27.22421744	27.13528781	26.28554405	24.48450838	23.77971432	22.0471984	21.93424369	22.08933142	23.15495444	24.30219093	25.89035638
164	2	7	2	86	10.8236032	-2.786106144	1.740319388	5.951361211	11.73072803	15.00375684	17.56468201	20.58809089	21.97895032	17.00604509	11.36264271	6.117441682	0.609789994
165	2	7	2	0	-2.557217564	-20.77115688	-18.30098204	-10.97909118	-3.164500359	4.497297866	9.312609044	16.37316973	14.20058231	7.301038178	-2.151821134	-13.96979024	-18.77762247
166	2	3	3	0	19.02157376	19.34339179	19.8957461	19.56251199	18.47075342	17.72814192	17.86742129	19.10888752	20.21956385	20.24774168	19.23186753	18.22157676	18.26761301
167	2	11	1	0	28.04363371	28.66009098	28.60871352	28.67119111	28.71466645	28.31081938	28.0856945	27.28870887	27.22444275	27.33389893	27.66375233	27.96009078	28.25549777
168	1	7	4	0	13.28176903	4.029980797	5.938039788	8.220589052	12.21408715	14.59702291	17.45550008	22.97984898	23.30631363	18.25641816	14.31200108	9.354881503	5.460530431
169	2	3	3	0	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999
170	1	6	4	87	27.19686273	16.44941743	18.30314708	23.46520364	27.42568318	32.49390593	33.97292393	35.92372153	35.6495941	33.2688255	27.84249512	21.84529192	17.75223966
171	2	3	4	88	29.99525148	26.44642023	27.38425507	29.87933565	31.83869134	32.76361825	32.63543214	30.51224143	29.24991054	30.10378729	31.8927077	30.29589277	26.96826403
172	2	7	4	0	11.26656074	-1.176546742	3.13429795	6.64408086	11.97379135	14.4393559	17.03598627	20.64578276	21.7359277	16.75405722	12.19845014	7.24839073	1.563204222
